,Name,Authors,ISBN,ID,genres,pagesNumber,averageRating,userRating
619,A Light in the Attic,Shel Silverstein,0060513063,3032,Poetry Childrens Classics Fiction Humor Young Adult Childrens Picture Books Childrens Juvenile Childrens Middle Grade Literature Banned Books,176.0,4.35,1
617,A Light in the Attic,Shel Silverstein,0060513063,2042,Poetry Childrens Classics Fiction Humor Young Adult Childrens Picture Books Childrens Juvenile Childrens Middle Grade Literature Banned Books,176.0,4.35,2
14563,The Heart of Christianity: Rediscovering a Life of Faith,Marcus J. Borg,0060526769,2924,Religion Religion Theology Spirituality Nonfiction Religion Christianity Christian Religion Faith Philosophy Christian Christian Living Religion Church,234.0,4.19,5
14561,The Heart of Christianity: Rediscovering a Life of Faith,Marcus J. Borg,0060526769,3628,Religion Religion Theology Spirituality Nonfiction Religion Christianity Christian Religion Faith Philosophy Christian Christian Living Religion Church,234.0,4.19,5
14564,The Heart of Christianity: Rediscovering a Life of Faith,Marcus J. Borg,0060526769,5872,Religion Religion Theology Spirituality Nonfiction Religion Christianity Christian Religion Faith Philosophy Christian Christian Living Religion Church,234.0,4.19,4
14480,The Growing Pains of Adrian Mole (Adrian Mole #2),Sue Townsend,0060533986,1167,Fiction Young Adult Humor Humor Comedy Childrens European Literature British Literature Contemporary Young Adult Coming Of Age Novels Diary,304.0,3.97,5
2682,"City of the Beasts (Eagle and Jaguar, #1)",Isabel Allende,0060535032,1133,Fantasy Young Adult Fiction Adventure Magical Realism European Literature Spanish Literature Novels Childrens Mystery Romance,408.0,3.71,5
2393,"Burning Chrome (Sprawl, #0)",William Gibson,0060539828,498,Science Fiction Science Fiction Cyberpunk Fiction Short Stories Science Fiction Fantasy Fantasy Speculative Fiction Science Fiction Dystopia Literature American Anthologies,224.0,4.06,4
2394,"Burning Chrome (Sprawl, #0)",William Gibson,0060539828,1219,Science Fiction Science Fiction Cyberpunk Fiction Short Stories Science Fiction Fantasy Fantasy Speculative Fiction Science Fiction Dystopia Literature American Anthologies,224.0,4.06,4
2397,"Burning Chrome (Sprawl, #0)",William Gibson,0060539828,853,Science Fiction Science Fiction Cyberpunk Fiction Short Stories Science Fiction Fantasy Fantasy Speculative Fiction Science Fiction Dystopia Literature American Anthologies,224.0,4.06,3
2395,"Burning Chrome (Sprawl, #0)",William Gibson,0060539828,362,Science Fiction Science Fiction Cyberpunk Fiction Short Stories Science Fiction Fantasy Fantasy Speculative Fiction Science Fiction Dystopia Literature American Anthologies,224.0,4.06,3
2389,"Burning Chrome (Sprawl, #0)",William Gibson,0060539828,3477,Science Fiction Science Fiction Cyberpunk Fiction Short Stories Science Fiction Fantasy Fantasy Speculative Fiction Science Fiction Dystopia Literature American Anthologies,224.0,4.06,5
2392,"Burning Chrome (Sprawl, #0)",William Gibson,0060539828,2895,Science Fiction Science Fiction Cyberpunk Fiction Short Stories Science Fiction Fantasy Fantasy Speculative Fiction Science Fiction Dystopia Literature American Anthologies,224.0,4.06,3
2391,"Burning Chrome (Sprawl, #0)",William Gibson,0060539828,4312,Science Fiction Science Fiction Cyberpunk Fiction Short Stories Science Fiction Fantasy Fantasy Speculative Fiction Science Fiction Dystopia Literature American Anthologies,224.0,4.06,5
2396,"Burning Chrome (Sprawl, #0)",William Gibson,0060539828,73,Science Fiction Science Fiction Cyberpunk Fiction Short Stories Science Fiction Fantasy Fantasy Speculative Fiction Science Fiction Dystopia Literature American Anthologies,224.0,4.06,4
2398,"Burning Chrome (Sprawl, #0)",William Gibson,0060539828,815,Science Fiction Science Fiction Cyberpunk Fiction Short Stories Science Fiction Fantasy Fantasy Speculative Fiction Science Fiction Dystopia Literature American Anthologies,224.0,4.06,3
2390,"Burning Chrome (Sprawl, #0)",William Gibson,0060539828,4667,Science Fiction Science Fiction Cyberpunk Fiction Short Stories Science Fiction Fantasy Fantasy Speculative Fiction Science Fiction Dystopia Literature American Anthologies,224.0,4.06,5
18694,"With No One as Witness (Inspector Lynley, #13)",Elizabeth  George,0060545615,3286,Mystery Fiction Mystery Crime Thriller Thriller Mystery Thriller Mystery Detective European Literature British Literature Audiobook Mystery Murder Mystery Suspense,784.0,4.04,4
18695,"With No One as Witness (Inspector Lynley, #13)",Elizabeth  George,0060545615,2828,Mystery Fiction Mystery Crime Thriller Thriller Mystery Thriller Mystery Detective European Literature British Literature Audiobook Mystery Murder Mystery Suspense,784.0,4.04,5
18693,"With No One as Witness (Inspector Lynley, #13)",Elizabeth  George,0060545615,529,Mystery Fiction Mystery Crime Thriller Thriller Mystery Thriller Mystery Detective European Literature British Literature Audiobook Mystery Murder Mystery Suspense,784.0,4.04,4
18696,"With No One as Witness (Inspector Lynley, #13)",Elizabeth  George,0060545615,441,Mystery Fiction Mystery Crime Thriller Thriller Mystery Thriller Mystery Detective European Literature British Literature Audiobook Mystery Murder Mystery Suspense,784.0,4.04,4
18565,"What Came Before He Shot Her (Inspector Lynley, #14)",Elizabeth  George,0060545623,3286,Mystery Fiction Mystery Crime Thriller Thriller Mystery Thriller European Literature British Literature Mystery Detective Suspense Mystery Murder Mystery Adult,560.0,3.56,4
18564,"What Came Before He Shot Her (Inspector Lynley, #14)",Elizabeth  George,0060545623,441,Mystery Fiction Mystery Crime Thriller Thriller Mystery Thriller European Literature British Literature Mystery Detective Suspense Mystery Murder Mystery Adult,560.0,3.56,4
18563,"What Came Before He Shot Her (Inspector Lynley, #14)",Elizabeth  George,0060545623,2828,Mystery Fiction Mystery Crime Thriller Thriller Mystery Thriller European Literature British Literature Mystery Detective Suspense Mystery Murder Mystery Adult,560.0,3.56,5
3274,"Devil in Winter (Wallflowers, #3)",Lisa Kleypas,006056251X,4806,Romance Historical Romance Romance Historical Historical Historical Fiction Historical Regency Adult Fiction Historical Romance Regency Romance Historical Victorian Womens Fiction Chick Lit,368.0,4.25,3
3273,"Devil in Winter (Wallflowers, #3)",Lisa Kleypas,006056251X,319,Romance Historical Romance Romance Historical Historical Historical Fiction Historical Regency Adult Fiction Historical Romance Regency Romance Historical Victorian Womens Fiction Chick Lit,368.0,4.25,3
8525,"Scandal in Spring (Wallflowers, #4)",Lisa Kleypas,0060562536,319,Romance Historical Romance Romance Historical Historical Historical Fiction Historical Regency Adult Fiction Historical Romance Regency Romance Historical Victorian European Literature British Literature,374.0,4.03,3
8526,"Scandal in Spring (Wallflowers, #4)",Lisa Kleypas,0060562536,4806,Romance Historical Romance Romance Historical Historical Historical Fiction Historical Regency Adult Fiction Historical Romance Regency Romance Historical Victorian European Literature British Literature,374.0,4.03,3
8243,"Project Princess (The Princess Diaries, #4.5)",Meg Cabot,0060571314,1416,Young Adult Romance Womens Fiction Chick Lit Fiction Contemporary Young Adult Teen Childrens Humor Short Stories Novella,50.0,3.53,2
6065,"Little House on the Prairie (Little House, #2)",Laura Ingalls Wilder,0060581816,4534,Classics Historical Historical Fiction Childrens Fiction Young Adult Historical Childrens Middle Grade Childrens Juvenile Family Adventure,335.0,4.2,3
556,"A Hat Full of Sky (Discworld, #32)",Terry Pratchett,0060586621,4933,Fantasy Young Adult Fiction Humor Fantasy Magic Paranormal Witches Humor Comedy Childrens Audiobook Science Fiction Fantasy,407.0,4.31,3
640,A Moment on the Edge: 100 Years of Crime Stories by Women,Elizabeth  George,0060588225,2828,Mystery Short Stories Fiction Anthologies Mystery Crime Thriller Mystery Thriller Suspense Thriller Anthologies Collections,540.0,3.85,4
15815,The Mouse and the Motorcycle,Beverly Cleary,0060588330,284,Childrens Fiction Fantasy Animals Classics Young Adult Childrens Middle Grade Childrens Chapter Books Childrens Juvenile Adventure,160.0,3.93,5
5712,Kingdom of the Golden Dragon,Isabel Allende,0060589434,4806,Fantasy Young Adult Fiction Adventure Magical Realism European Literature Spanish Literature Romance Childrens Novels Young Adult Young Adult Fantasy,448.0,3.85,3
17974,"Tomb of the Golden Bird (Amelia Peabody, #18)",Elizabeth Peters,0060591811,3286,Mystery Historical Historical Fiction Fiction Northern Africa Egypt Historical Mystery Historical Mystery Adventure Audiobook History Archaeology Humor,576.0,4.15,4
17973,"Tomb of the Golden Bird (Amelia Peabody, #18)",Elizabeth Peters,0060591811,3216,Mystery Historical Historical Fiction Fiction Northern Africa Egypt Historical Mystery Historical Mystery Adventure Audiobook History Archaeology Humor,576.0,4.15,4
17971,"Tomb of the Golden Bird (Amelia Peabody, #18)",Elizabeth Peters,0060591811,4806,Mystery Historical Historical Fiction Fiction Northern Africa Egypt Historical Mystery Historical Mystery Adventure Audiobook History Archaeology Humor,576.0,4.15,4
17972,"Tomb of the Golden Bird (Amelia Peabody, #18)",Elizabeth Peters,0060591811,2296,Mystery Historical Historical Fiction Fiction Northern Africa Egypt Historical Mystery Historical Mystery Adventure Audiobook History Archaeology Humor,576.0,4.15,5
17970,"Tomb of the Golden Bird (Amelia Peabody, #18)",Elizabeth Peters,0060591811,4852,Mystery Historical Historical Fiction Fiction Northern Africa Egypt Historical Mystery Historical Mystery Adventure Audiobook History Archaeology Humor,576.0,4.15,3
15832,"The Murders of Richard III (Jacqueline Kirby, #2)",Elizabeth Peters,0060597194,3142,Mystery Fiction Historical Historical Fiction Mystery Cozy Mystery Thriller Mystery Thriller Historical Humor Mystery Crime Adult Mystery Historical Mystery,352.0,3.68,4
15831,"The Murders of Richard III (Jacqueline Kirby, #2)",Elizabeth Peters,0060597194,4806,Mystery Fiction Historical Historical Fiction Mystery Cozy Mystery Thriller Mystery Thriller Historical Humor Mystery Crime Adult Mystery Historical Mystery,352.0,3.68,4
15833,"The Murders of Richard III (Jacqueline Kirby, #2)",Elizabeth Peters,0060597194,3286,Mystery Fiction Historical Historical Fiction Mystery Cozy Mystery Thriller Mystery Thriller Historical Humor Mystery Crime Adult Mystery Historical Mystery,352.0,3.68,4
16774,"The Seventh Sinner (Jacqueline Kirby, #1)",Elizabeth Peters,0060597208,3286,Mystery Fiction Audiobook Mystery Cozy Mystery Thriller Mystery Thriller Adult Historical Historical Fiction Thriller Cultural Italy Mystery Crime,288.0,3.68,4
16773,"The Seventh Sinner (Jacqueline Kirby, #1)",Elizabeth Peters,0060597208,4806,Mystery Fiction Audiobook Mystery Cozy Mystery Thriller Mystery Thriller Adult Historical Historical Fiction Thriller Cultural Italy Mystery Crime,288.0,3.68,2
16741,The Screwtape Letters,C.S. Lewis,0060652896,617,Fiction Classics Christian Religion Religion Christianity Fantasy Religion Theology Christian Fiction Religion Faith Philosophy,224.0,4.23,3
16746,The Screwtape Letters,C.S. Lewis,0060652896,338,Fiction Classics Christian Religion Religion Christianity Fantasy Religion Theology Christian Fiction Religion Faith Philosophy,224.0,4.23,3
16745,The Screwtape Letters,C.S. Lewis,0060652896,3654,Fiction Classics Christian Religion Religion Christianity Fantasy Religion Theology Christian Fiction Religion Faith Philosophy,224.0,4.23,3
16744,The Screwtape Letters,C.S. Lewis,0060652896,3624,Fiction Classics Christian Religion Religion Christianity Fantasy Religion Theology Christian Fiction Religion Faith Philosophy,224.0,4.23,5
16742,The Screwtape Letters,C.S. Lewis,0060652896,4362,Fiction Classics Christian Religion Religion Christianity Fantasy Religion Theology Christian Fiction Religion Faith Philosophy,224.0,4.23,4
16750,The Screwtape Letters,C.S. Lewis,0060652896,3503,Fiction Classics Christian Religion Religion Christianity Fantasy Religion Theology Christian Fiction Religion Faith Philosophy,224.0,4.23,5
16747,The Screwtape Letters,C.S. Lewis,0060652896,4697,Fiction Classics Christian Religion Religion Christianity Fantasy Religion Theology Christian Fiction Religion Faith Philosophy,224.0,4.23,2
16738,The Screwtape Letters,C.S. Lewis,0060652896,1122,Fiction Classics Christian Religion Religion Christianity Fantasy Religion Theology Christian Fiction Religion Faith Philosophy,224.0,4.23,5
16748,The Screwtape Letters,C.S. Lewis,0060652896,5111,Fiction Classics Christian Religion Religion Christianity Fantasy Religion Theology Christian Fiction Religion Faith Philosophy,224.0,4.23,4
16740,The Screwtape Letters,C.S. Lewis,0060652896,529,Fiction Classics Christian Religion Religion Christianity Fantasy Religion Theology Christian Fiction Religion Faith Philosophy,224.0,4.23,5
16739,The Screwtape Letters,C.S. Lewis,0060652896,3500,Fiction Classics Christian Religion Religion Christianity Fantasy Religion Theology Christian Fiction Religion Faith Philosophy,224.0,4.23,4
16749,The Screwtape Letters,C.S. Lewis,0060652896,5192,Fiction Classics Christian Religion Religion Christianity Fantasy Religion Theology Christian Fiction Religion Faith Philosophy,224.0,4.23,4
16743,The Screwtape Letters,C.S. Lewis,0060652896,1982,Fiction Classics Christian Religion Religion Christianity Fantasy Religion Theology Christian Fiction Religion Faith Philosophy,224.0,4.23,4
8362,"Ready or Not (All-American Girl, #2)",Meg Cabot,0060724528,1416,Young Adult Romance Womens Fiction Chick Lit Contemporary Fiction Young Adult Teen Realistic Fiction Young Adult High School Humor Childrens,310.0,3.4,2
8363,"Ready or Not (All-American Girl, #2)",Meg Cabot,0060724528,2296,Young Adult Romance Womens Fiction Chick Lit Contemporary Fiction Young Adult Teen Realistic Fiction Young Adult High School Humor Childrens,310.0,3.4,3
7944,"Party Princess (The Princess Diaries, #7)",Meg Cabot,0060724552,3216,Young Adult Romance Womens Fiction Chick Lit Contemporary Fiction Young Adult Teen Humor Childrens Realistic Fiction Young Adult High School,306.0,3.68,3
8226,"Princess Mia (The Princess Diaries, #9)",Meg Cabot,0060724625,3216,Young Adult Romance Womens Fiction Chick Lit Contemporary Fiction Young Adult Teen Childrens Humor Realistic Fiction Young Adult High School,280.1624063859903,3.84,3
4677,Great Short Works of Fyodor Dostoevsky,Fyodor Dostoyevsky,0060726466,879,Fiction Short Stories Classics Literature Cultural Russia Literature Russian Literature Philosophy Literary Fiction Literature 19th Century Anthologies,768.0,4.42,5
